time,seconds_elapsed,z,y,x
1788940682192809200,0.056809326171875,0.39214086532592773,-0.3493257761001587,-0.11100295186042786
1788940682202779100,0.066779052734375,0.37005022168159485,-0.2669536769390106,-0.19159314036369324
1788940682212748000,0.076748046875,0.32783833146095276,-0.1534031331539154,-0.2636987566947937
1788940682222718000,0.086718017578125,0.27368348836898804,-0.051771849393844604,-0.3177947402000427
1788940682232688000,0.096688232421875,0.22314706444740295,0.017066335305571556,-0.3491649031639099
1788940682242657300,0.1066572265625,0.18160147964954376,0.03290761634707451,-0.3610974848270416
1788940682252627200,0.116627197265625,0.1563350111246109,-0.00965608935803175,-0.37931403517723083
1788940682262596000,0.12659619140625,0.14622564613819122,-0.07564070075750351,-0.40241163969039917
1788940682272566000,0.13656591796875,0.1495351642370224,-0.13934750854969025,-0.4212297797203064
1788940682282535200,0.14653515625,0.15885889530181885,-0.17905284464359283,-0.42817506194114685
1788940682292505000,0.156505126953125,0.1715182214975357,-0.18519754707813263,-0.4239523410797119
1788940682302474000,0.166473876953125,0.18147924542427063,-0.13424675166606903,-0.4098045527935028
1788940682312444200,0.176444091796875,0.18896432220935822,-0.029576800763607025,-0.3629952371120453
1788940682322413300,0.186413330078125,0.19585445523262024,0.08910324424505234,-0.27536606788635254
1788940682332383200,0.19638330078125,0.20358534157276154,0.18890626728534698,-0.15255172550678253
1788940682342352100,0.20635205078125,0.1914365440607071,0.23455524444580078,-0.005132177844643593
1788940682352322000,0.216322021484375,0.15598507225513458,0.1888687163591385,0.14499394595623016
1788940682362292000,0.2262919921875,0.09678620100021362,0.06519711017608643,0.2660452723503113
1788940682372261000,0.23626123046875,0.030469758436083794,-0.03707998991012573,0.35279613733291626
1788940682382231000,0.24623095703125,-0.027938956394791603,-0.13124670088291168,0.38335245847702026
1788940682392200000,0.256199951171875,-0.08491276204586029,-0.18303214013576508,0.37341806292533875
1788940682402170000,0.266170166015625,-0.16053268313407898,-0.15421593189239502,0.36384719610214233
