time,seconds_elapsed,z,y,x
1789202924402264600,0.0412646484375,-0.86895751953125,-0.5518035888671875,-0.00634765625
1789202924412235500,0.051235595703125,-0.8450775146484375,-0.5554046630859375,0.003204345703125
1789202924422205700,0.061205810546875,-0.8381195068359375,-0.549041748046875,-0.0002288818359375
1789202924432175600,0.071175537109375,-0.826690673828125,-0.5390625,-0.0149993896484375
1789202924442145500,0.0811455078125,-0.818817138671875,-0.5354766845703125,-0.021087646484375
1789202924452115500,0.091115478515625,-0.8285980224609375,-0.5312652587890625,-0.011932373046875
1789202924462086700,0.101086669921875,-0.85174560546875,-0.522735595703125,0.0078582763671875
1789202924472056600,0.111056640625,-0.8755035400390625,-0.5066986083984375,0.028289794921875
1789202924482026500,0.121026611328125,-0.89306640625,-0.483734130859375,0.0530548095703125
1789202924491996400,0.130996337890625,-0.8838653564453125,-0.4581298828125,0.080230712890625
1789202924501966600,0.140966552734375,-0.85235595703125,-0.440704345703125,0.0988311767578125
1789202924511937500,0.1509375,-0.8300323486328125,-0.4437713623046875,0.1014862060546875
1789202924521907500,0.160907470703125,-0.8380889892578125,-0.4553070068359375,0.0991973876953125
1789202924531877600,0.170877685546875,-0.8414459228515625,-0.4470367431640625,0.1055755615234375
1789202924541847800,0.180847900390625,-0.84637451171875,-0.43719482421875,0.10980224609375
1789202924551817700,0.190817626953125,-0.8443450927734375,-0.4379119873046875,0.116455078125
1789202924561788700,0.20078857421875,-0.8379058837890625,-0.43939208984375,0.121337890625
1789202924571758600,0.210758544921875,-0.8137359619140625,-0.4396514892578125,0.12335205078125
1789202924581728800,0.220728759765625,-0.79241943359375,-0.4374542236328125,0.1385650634765625
1789202924591698700,0.23069873046875,-0.77105712890625,-0.4296722412109375,0.166015625
1789202924601669600,0.240669677734375,-0.755889892578125,-0.4259490966796875,0.1888275146484375
1789202924611639600,0.2506396484375,-0.782135009765625,-0.43218994140625,0.195281982421875
1789202924621609700,0.260609619140625,-0.81756591796875,-0.4321136474609375,0.17578125
1789202924631579600,0.27057958984375,-0.842742919921875,-0.4349517822265625,0.1513824462890625
1789202924641549600,0.280549560546875,-0.8847503662109375,-0.44989013671875,0.1353912353515625
1789202924651520500,0.2905205078125,-0.902862548828125,-0.453094482421875,0.1344757080078125
1789202924661490700,0.30049072265625,-0.888580322265625,-0.4481964111328125,0.142608642578125
1789202924671460600,0.310460693359375,-0.89056396484375,-0.45489501953125,0.1516571044921875
1789202924681430500,0.320430419921875,-0.9052734375,-0.46746826171875,0.1591796875
1789202924691401500,0.3304013671875,-0.9054107666015625,-0.47802734375,0.16265869140625
1789202924701371600,0.34037158203125,-0.9051666259765625,-0.475921630859375,0.1792755126953125
1789202924711341600,0.350341552734375,-0.881256103515625,-0.465850830078125,0.20458984375
1789202924721311500,0.3603115234375,-0.8273162841796875,-0.4723968505859375,0.215606689453125
1789202924731281400,0.370281494140625,-0.7785797119140625,-0.49176025390625,0.22283935546875
1789202924741252600,0.380252685546875,-0.784210205078125,-0.53729248046875,0.2042694091796875
1789202924751222500,0.390222412109375,-0.8163299560546875,-0.5771484375,0.1584320068359375
1789202924761192400,0.4001923828125,-0.860626220703125,-0.5821075439453125,0.1402740478515625
1789202924771162600,0.41016259765625,-0.8948974609375,-0.5849456787109375,0.108062744140625
1789202924781133600,0.420133544921875,-0.8972930908203125,-0.604400634765625,0.073272705078125
1789202924791103500,0.430103515625,-0.87139892578125,-0.6357574462890625,0.04827880859375
1789202924801073700,0.44007373046875,-0.871368408203125,-0.6967926025390625,-0.064483642578125
1789202924811043600,0.450043701171875,-0.8270111083984375,-0.6687164306640625,-0.0321502685546875
1789202924821013800,0.460013671875,-0.763427734375,-0.626220703125,-0.0065765380859375
1789202924830984700,0.469984619140625,-0.7503204345703125,-0.6477203369140625,-0.0194549560546875
1789202924840954600,0.47995458984375,-0.740966796875,-0.6342315673828125,-0.02984619140625
1789202924850924500,0.489924560546875,-0.7187957763671875,-0.566986083984375,-0.01513671875
1789202924860894700,0.499894775390625,-0.70751953125,-0.538848876953125,-0.02581787109375
1789202924870865700,0.50986572265625,-0.8971099853515625,-0.5362701416015625,0.00360107421875
1789202924880835600,0.519835693359375,-0.9788055419921875,-0.5832366943359375,0.0322265625
1789202924890805500,0.529805419921875,-0.852691650390625,-0.6447601318359375,0.005157470703125
1789202924900775700,0.539775634765625,-0.9706268310546875,-0.677215576171875,0.035858154296875
1789202924910746600,0.54974658203125,-0.8752593994140625,-0.65618896484375,-0.018310546875
1789202924920716500,0.559716552734375,-0.8331756591796875,-0.6335296630859375,-0.0378875732421875
1789202924930686700,0.569686767578125,-0.823974609375,-0.632659912109375,-0.03717041015625
1789202924940656600,0.57965673828125,-0.78436279296875,-0.637359619140625,-0.0773468017578125
1789202924950626600,0.58962646484375,-0.752166748046875,-0.6555938720703125,-0.1196136474609375
1789202924960597500,0.599597412109375,-0.732696533203125,-0.656768798828125,-0.1429290771484375
1789202924970567700,0.609567626953125,-0.7271270751953125,-0.6425323486328125,-0.160247802734375
1789202924980537600,0.61953759765625,-0.73040771484375,-0.641845703125,-0.1986846923828125
1789202924990507500,0.629507568359375,-0.753570556640625,-0.673736572265625,-0.236297607421875
1789202925000478500,0.639478515625,-0.8175811767578125,-0.698455810546875,-0.2144622802734375
1789202925010448600,0.64944873046875,-0.8414154052734375,-0.6972503662109375,-0.1660003662109375
1789202925020418600,0.65941845703125,-0.83245849609375,-0.6927337646484375,-0.12567138671875
1789202925030388500,0.669388427734375,-0.801116943359375,-0.672576904296875,-0.0694427490234375
1789202925040359400,0.679359375,-0.7730255126953125,-0.6551971435546875,-0.02655029296875
1789202925050329600,0.68932958984375,-0.7729644775390625,-0.6342926025390625,-0.0165863037109375
1789202925060299500,0.699299560546875,-0.784912109375,-0.62115478515625,-0.0389556884765625
1789202925070269700,0.709269775390625,-0.7638702392578125,-0.59173583984375,-0.1103973388671875
1789202925080240400,0.719240478515625,-0.7663116455078125,-0.585357666015625,-0.17864990234375
1789202925090210600,0.72921044921875,-0.785186767578125,-0.6201019287109375,-0.20306396484375
1789202925100180700,0.7391806640625,-0.7773590087890625,-0.6295166015625,-0.2306060791015625
1789202925110150700,0.749150634765625,-0.761871337890625,-0.6167755126953125,-0.2507781982421875
1789202925120121600,0.75912158203125,-0.7498779296875,-0.5920257568359375,-0.2925567626953125
1789202925130091800,0.769091796875,-0.7726898193359375,-0.5777435302734375,-0.235260009765625
1789202925140061700,0.779061767578125,-0.7980194091796875,-0.577789306640625,-0.1719207763671875
1789202925150031600,0.789031494140625,-0.8009490966796875,-0.54931640625,-0.1524505615234375
1789202925160002800,0.7990029296875,-0.8000335693359375,-0.51971435546875,-0.186279296875
1789202925169972700,0.80897265625,-0.8115997314453125,-0.5131683349609375,-0.2253265380859375
1789202925179942700,0.818942626953125,-0.833770751953125,-0.534759521484375,-0.2386932373046875
