time,seconds_elapsed,z,y,x
1789757705909830000,0.050829833984375,-9.110236007580161,-3.541140575227141,-0.7964357707478106
1789757705919840800,0.0608408203125,-9.109857821917533,-3.5420182348445057,-0.796859768313542
1789757705929851600,0.0708515625,-9.10939780319035,-3.5431235657379028,-0.7971982064876705
1789757705939861800,0.08086181640625,-9.108853028789163,-3.544441662599146,-0.7975674051262438
1789757705949872600,0.09087255859375,-9.108262661680579,-3.5458190884321925,-0.7981859023507684
1789757705959884000,0.100884033203125,-9.107600398379564,-3.5473452750861645,-0.7989630242031067
1789757705969895000,0.11089501953125,-9.106952163603902,-3.5487618638858196,-0.8000619984209537
1789757705979904800,0.12090478515625,-9.106289315780996,-3.5502076787799597,-0.8011880798414349
1789757705989916000,0.130916015625,-9.105616531085968,-3.551635665756464,-0.8025063958983868
1789757705999926800,0.1409267578125,-9.104843208625912,-3.5532846020072695,-0.8039777836252003
1789757706009937700,0.150937744140625,-9.104048258855938,-3.5549203865155574,-0.8057447202324867
1789757706019948800,0.16094873046875,-9.103123545226454,-3.5566698605313896,-0.8084687383688985
1789757706029958700,0.170958740234375,-9.10221636725366,-3.558201892404258,-0.8119320305652916
1789757706039970000,0.180969970703125,-9.101267688226699,-3.5595889628484843,-0.8164763229314237
1789757706049981000,0.19098095703125,-9.100244774919748,-3.560868773525953,-0.8222784333389251
1789757706059991800,0.20099169921875,-9.099254010316729,-3.5618531083881853,-0.8289517005577683
1789757706070002000,0.211001953125,-9.098298901548981,-3.5626062648430463,-0.8361704728301614
1789757706080012800,0.2210126953125,-9.097419196105003,-3.563089664445817,-0.8436482613649219
1789757706090023700,0.231023681640625,-9.096652887907624,-3.5631811421215533,-0.8514836311656981
1789757706100034800,0.241034912109375,-9.096017512613534,-3.5627217079162596,-0.8601536251597106
1789757706110044700,0.251044677734375,-9.095422469329833,-3.5620044995576143,-0.8693638635102658
1789757706120055800,0.261055908203125,-9.094825087958574,-3.56106049670577,-0.8794283806025981
1789757706130067000,0.27106689453125,-9.09416048657,-3.5601039266332983,-0.8901077416576445
1789757706140077800,0.281077880859375,-9.0935823944211,-3.558854511094093,-0.9009436084486544
1789757706150088700,0.291088623046875,-9.093039373585581,-3.5575185863152146,-0.9116339292891323
1789757706160098800,0.301098876953125,-9.092526747888327,-3.55613765335083,-0.9220748784784227
1789757706170109700,0.311109619140625,-9.092079004120826,-3.5546368933990595,-0.9322242243099957
1789757706180120800,0.321120849609375,-9.091614893740415,-3.553213290336728,-0.9421241984903812
1789757706190132000,0.331132080078125,-9.090974842271208,-3.552246783392131,-0.9518928013760596
1789757706200141800,0.341141845703125,-9.090321346798538,-3.5513971808254716,-0.9612603491801768
1789757706210153000,0.351153076171875,-9.089580173042416,-3.550969310802221,-0.9698100777953863
1789757706220163800,0.361163818359375,-9.088948889401555,-3.550585279920697,-0.9771086373057216
1789757706230174700,0.3711748046875,-9.088260322615504,-3.5505955090537666,-0.9834532570920884
1789757706240184800,0.381184814453125,-9.087636637759209,-3.5507767108395694,-0.9885489727959036
1789757706250195700,0.39119580078125,-9.086922352010012,-3.551412086133659,-0.9928250426799058
1789757706260206600,0.40120654296875,-9.08621624956727,-3.5522014829456805,-0.9964560926586389
1789757706270218000,0.411218017578125,-9.08543182119131,-3.553483631710708,-0.9990322267569601
1789757706280227800,0.421227783203125,-9.084746761536598,-3.5547917916998264,-1.0006068556625396
1789757706290239000,0.431239013671875,-9.084081575626135,-3.5565500335440037,-1.0004013962183147
1789757706300249900,0.441249755859375,-9.083463735988735,-3.558425764288008,-0.9993377125095575
1789757706310260700,0.4512607421875,-9.08276464780867,-3.5608790026590227,-0.9969522056125104
1789757706320271600,0.461271728515625,-9.082111736857891,-3.563405890788138,-0.9938671721439808
1789757706330281700,0.47128173828125,-9.081317956131697,-3.566586858911812,-0.9897011385057121
1789757706340292900,0.48129296875,-9.080525344449281,-3.570167640008032,-0.9840470582667737
1789757706350304000,0.491303955078125,-9.079849052622913,-3.573797520942986,-0.9770878867786377
1789757706360315000,0.50131494140625,-9.079234135594964,-3.5775130343347787,-0.9691685650214552
1789757706370324700,0.51132470703125,-9.078734369379282,-3.5809181666031478,-0.9612469782419503
1789757706380335900,0.5213359375,-9.078220574638246,-3.584315700086951,-0.9534042288523167
1789757706390346800,0.5313466796875,-9.077698596590757,-3.587666764080524,-0.9457362515076995
1789757706400357600,0.541357666015625,-9.07722805646956,-3.590864975599944,-0.9380863212764262
1789757706410367700,0.55136767578125,-9.076769791308045,-3.594120178003609,-0.9300168504588305
1789757706420379000,0.56137890625,-9.076168902805447,-3.597826631306112,-0.9215161486171185
1789757706430389800,0.5713896484375,-9.075468061059713,-3.601816577725112,-0.9127868256513029
1789757706440401000,0.58140087890625,-9.075317838934064,-3.604055296562612,-0.9054139587957412
1789757706450411800,0.591411865234375,-9.074940822315215,-3.6066239780068394,-0.8989443974554538
1789757706460422000,0.601421875,-9.074563221174477,-3.60878612447679,-0.8940592557623982
1789757706470432800,0.611432861328125,-9.074377927735448,-3.610357027055323,-0.8895908781766891
1789757706480443600,0.621443603515625,-9.073703973996638,-3.6131931272640823,-0.8849361111734062
1789757706490455000,0.631455078125,-9.073045802348851,-3.616076573745906,-0.8798962173100561
