time,seconds_elapsed,z,y,x
1788800321830427000,0.037427001953125,-0.27136358618736267,-1.014200210571289,-2.249206304550171
1788800321840396800,0.047396728515625,-0.27823641896247864,-0.6600351929664612,-1.9007244110107422
1788800321850366000,0.057365966796875,-0.30080723762512207,-0.2206205278635025,-1.4673149585723877
1788800321860335900,0.0673359375,-0.3023337721824646,0.22876153886318207,-0.9782448410987854
1788800321870304800,0.0773046875,-0.25723686814308167,0.6067258715629578,-0.466573029756546
1788800321880274000,0.08727392578125,-0.16833814978599548,0.7815237641334534,0.018160894513130188
1788800321890243800,0.097243896484375,-0.06656783819198608,0.7236959338188171,0.40590381622314453
1788800321900212700,0.107212646484375,0.05507896468043327,0.5512373447418213,0.7011644840240479
1788800321910183000,0.117182861328125,0.1710556298494339,0.42118504643440247,0.9012835025787354
1788800321920152000,0.127152099609375,0.2515060007572174,0.34240981936454773,0.96550452709198
1788800321930122000,0.1371220703125,0.297227680683136,0.3330184519290924,0.8862930536270142
1788800321940091000,0.1470908203125,0.3347420394420624,0.3878856897354126,0.6988933682441711
1788800321950060800,0.157060791015625,0.3716641068458557,0.46618741750717163,0.42591482400894165
1788800321960030000,0.167030029296875,0.40006697177886963,0.4883233308792114,0.10037001222372055
1788800321970000000,0.176999755859375,0.3992086350917816,0.43224915862083435,-0.2613216042518616
1788800321979968800,0.18696875,0.35468965768814087,0.2833302319049835,-0.6450127959251404
1788800321989937700,0.196937744140625,0.30320167541503906,0.03827441856265068,-1.0412957668304443
1788800321999908000,0.206908203125,0.27619776129722595,-0.2747516632080078,-1.4258016347885132
1788800322009877000,0.216876953125,0.30048421025276184,-0.5599234700202942,-1.7111598253250122
1788800322019847000,0.226846923828125,0.36748212575912476,-0.7129668593406677,-1.7730913162231445
1788800322029815800,0.23681591796875,0.4566149413585663,-0.7080436944961548,-1.5769439935684204
1788800322039786000,0.246785888671875,0.5615559816360474,-0.5842248201370239,-1.1609190702438354
1788800322049755000,0.2567548828125,0.657663881778717,-0.37877580523490906,-0.5826301574707031
1788800322059724800,0.266724853515625,0.751733124256134,-0.10551231354475021,0.07408834248781204
1788800322069693700,0.276693603515625,0.8175222873687744,0.15379196405410767,0.6775201559066772
1788800322079663900,0.286663818359375,0.8292710781097412,0.29036712646484375,1.1185271739959717
1788800322089632800,0.2966328125,0.8197034001350403,0.2993701994419098,1.3622777462005615
1788800322099603000,0.30660302734375,0.767641544342041,0.22939057648181915,1.4068329334259033
1788800322109571800,0.31657177734375,0.6715964674949646,0.1639133095741272,1.2904069423675537
1788800322119541800,0.326541748046875,0.5506218671798706,0.16999809443950653,1.0807843208312988
1788800322129511000,0.336510986328125,0.43437567353248596,0.22458145022392273,0.8177579641342163
1788800322139480800,0.346480712890625,0.3346874415874481,0.2566658854484558,0.5517036318778992
1788800322149449700,0.35644970703125,0.2524937689304352,0.19023679196834564,0.30250978469848633
1788800322159419000,0.3664189453125,0.20873190462589264,0.05801190435886383,0.10314396023750305
1788800322169388800,0.376388916015625,0.18616241216659546,-0.0020727382507175207,0.0030740867368876934
1788800322179358200,0.386358154296875,0.17462614178657532,0.08594020456075668,0.019578494131565094
1788800322189328100,0.396328125,0.18206460773944855,0.24625664949417114,0.12965093553066254
