time,seconds_elapsed,z,y,x
1788957739278203600,0.06120361328125,0.05814305320382118,0.3681100308895111,0.19929856061935425
1788957739288254700,0.071254638671875,0.0641540065407753,0.38186731934547424,0.12373137474060059
1788957739298304800,0.0813046875,0.060914088040590286,0.33207806944847107,0.036168813705444336
1788957739308354800,0.091354736328125,0.05401330441236496,0.23674622178077698,-0.057519324123859406
1788957739318404600,0.101404541015625,0.047553203999996185,0.1379937380552292,-0.1586986631155014
1788957739328454700,0.11145458984375,0.037682995200157166,0.042254429310560226,-0.24362100660800934
1788957739338504700,0.121504638671875,0.045031994581222534,-0.04073674604296684,-0.3026673495769501
1788957739348554800,0.1315546875,0.06430662423372269,-0.08750850707292557,-0.32767364382743835
1788957739358604800,0.141604736328125,0.08142004162073135,-0.09702920913696289,-0.295950323343277
1788957739368654800,0.15165478515625,0.08061523735523224,-0.0627141073346138,-0.1791837364435196
1788957739378705000,0.161704833984375,0.05923200398683548,-0.04294916242361069,0.022852031514048576
1788957739388755000,0.1717548828125,0.033980973064899445,-0.025623969733715057,0.24485419690608978
1788957739398805000,0.181804931640625,0.012812215834856033,-0.014086231589317322,0.44041165709495544
1788957739408854800,0.191854736328125,0.007368448190391064,-0.026386840268969536,0.5763676762580872
1788957739418904800,0.20190478515625,0.017936211079359055,-0.041673578321933746,0.6217857003211975
1788957739428955000,0.211954833984375,0.0243978388607502,-0.02971225418150425,0.5777249932289124
1788957739439005000,0.2220048828125,0.02873271331191063,0.00255624670535326,0.46308374404907227
1788957739449054700,0.2320546875,0.029467478394508362,0.01997917890548706,0.3030077815055847
1788957739459104800,0.242104736328125,0.038450174033641815,0.028497949242591858,0.13564756512641907
1788957739469155800,0.25215576171875,0.04652594402432442,0.009667002595961094,0.012903008610010147
1788957739479206000,0.262205810546875,0.05354583263397217,-0.017376219853758812,-0.047777533531188965
1788957739489256000,0.272255859375,0.05114685371518135,-0.024478072300553322,-0.06815604120492935
1788957739499305700,0.2823056640625,0.051304854452610016,-0.045609910041093826,-0.05872447416186333
1788957739509355800,0.292355712890625,0.06831126660108566,-0.10579682141542435,-0.012256840243935585
1788957739519405800,0.30240576171875,0.09242940694093704,-0.17489632964134216,0.07092007249593735
1788957739529455900,0.312455810546875,0.12314551323652267,-0.2277584820985794,0.18960650265216827
1788957739539505700,0.322505615234375,0.15925684571266174,-0.27262556552886963,0.34496423602104187
1788957739549555700,0.3325556640625,0.2099463939666748,-0.24003061652183533,0.5056419968605042
1788957739559605800,0.342605712890625,0.2601989507675171,-0.082265704870224,0.6342432498931885
1788957739569655800,0.35265576171875,0.3545936346054077,0.15701106190681458,0.7044249773025513
1788957739579705900,0.362705810546875,0.43531334400177,0.39416059851646423,0.6444590091705322
1788957739589755600,0.372755615234375,0.43721723556518555,0.33235102891921997,0.5917912721633911
1788957739599806000,0.382805908203125,0.36611026525497437,0.20638242363929749,0.5260059833526611
1788957739609856000,0.39285595703125,0.28877368569374084,0.11611244082450867,0.370017945766449
1788957739619906000,0.402906005859375,0.2259664386510849,-0.01561975572258234,0.16510029137134552
1788957739629955800,0.412955810546875,0.23529335856437683,-0.241543710231781,-0.038828328251838684
1788957739640006000,0.423005859375,0.3107002079486847,-0.47456637024879456,-0.17633193731307983
1788957739650057000,0.433056884765625,0.439412385225296,-0.652696430683136,-0.18416748940944672
1788957739660107000,0.44310693359375,0.6307756900787354,-0.7184488773345947,-0.05395681411027908
1788957739670157000,0.453156982421875,0.8562666177749634,-0.5784124135971069,0.21192865073680878
1788957739680206800,0.463206787109375,1.0538439750671387,-0.15722790360450745,0.5450171232223511
1788957739690257000,0.4732568359375,1.0711065530776978,0.8510243892669678,0.8602216839790344
1788957739700307000,0.483306884765625,1.1873579025268555,1.6472100019454956,1.0186153650283813
1788957739710357000,0.49335693359375,1.2566664218902588,2.1509811878204346,1.1152052879333496
1788957739720406800,0.50340673828125,1.2626516819000244,2.366636276245117,1.0954331159591675
1788957739730456800,0.513456787109375,1.1702107191085815,2.3115363121032715,0.9612628817558289
1788957739740507000,0.5235068359375,1.0392779111862183,2.0984928607940674,0.6983271837234497
1788957739750557000,0.533556884765625,0.9201393127441406,1.7298628091812134,0.36400648951530457
1788957739760606700,0.543606689453125,0.8037097454071045,1.159524917602539,0.033691126853227615
1788957739770656800,0.55365673828125,0.6564323902130127,-0.3762316107749939,-0.2545883357524872
1788957739780706800,0.563706787109375,0.3579121530056,-2.3333675861358643,-0.3737855851650238
1788957739790756900,0.5737568359375,-0.0330795980989933,-4.457123756408691,-0.5845338106155396
1788957739800806700,0.583806640625,-0.24321211874485016,-6.818744659423828,-0.9586806297302246
1788957739810856700,0.593856689453125,-0.4052194058895111,-6.942636013031006,-1.3325822353363037
1788957739820907800,0.60390771484375,-0.6341661810874939,-4.5313849449157715,-1.355816125869751
1788957739830957800,0.613957763671875,-0.8447883725166321,-4.227728366851807,-1.4490747451782227
1788957739841007900,0.6240078125,-1.6294387578964233,-3.38169527053833,-1.9352738857269287
1788957739851057700,0.6340576171875,-3.0248544216156006,-1.6387884616851807,-2.5927622318267822
1788957739861107700,0.644107666015625,-4.0191569328308105,0.06998725235462189,-3.069680690765381
1788957739871157800,0.65415771484375,-4.401508331298828,1.949759840965271,-3.419670581817627
1788957739881208000,0.6642080078125,-3.8742587566375732,1.9485613107681274,-3.378678798675537
1788957739891257900,0.6742578125,-1.9080941677093506,1.682996392250061,-2.6861534118652344
1788957739901308000,0.684307861328125,-0.9350666403770447,3.7210001945495605,-1.475172519683838
1788957739911358000,0.69435791015625,-0.730980396270752,4.326581954956055,-0.023637043312191963
1788957739921408000,0.704407958984375,-0.31682315468788147,4.7810516357421875,1.6311110258102417
1788957739931457800,0.714457763671875,0.21903306245803833,5.412927150726318,3.0532310009002686
1788957739941507800,0.7245078125,0.6174269914627075,6.149585723876953,3.9747188091278076
1788957739951558000,0.734557861328125,1.0026700496673584,6.221222877502441,4.585731029510498
1788957739961608000,0.74460791015625,0.846200704574585,5.59040641784668,4.69614839553833
1788957739971657700,0.75465771484375,-0.06134758144617081,4.6251678466796875,3.878725528717041
1788957739981707800,0.764707763671875,-1.3797246217727661,4.605508327484131,3.6359734535217285
1788957739991758800,0.7747587890625,-2.691622495651245,5.051434516906738,3.4777565002441406
1788957740001809000,0.784808837890625,-3.636009931564331,5.1949334144592285,3.560152530670166
1788957740011859000,0.79485888671875,-4.52732515335083,5.21023416519165,3.708549976348877
1788957740021908700,0.80490869140625,-5.279856204986572,5.1148152351379395,3.6879377365112305
1788957740031958800,0.814958740234375,-5.769111633300781,5.086673736572266,3.6530237197875977
1788957740042008800,0.8250087890625,-6.069273471832275,4.72565221786499,3.493083953857422
1788957740052059000,0.835058837890625,-6.240410327911377,4.237510681152344,3.054636001586914
1788957740062108700,0.845108642578125,-6.3019256591796875,3.735259532928467,2.4002275466918945
1788957740072158700,0.85515869140625,-6.2725419998168945,3.3021373748779297,1.571375846862793
1788957740082208800,0.865208740234375,-6.242925643920898,2.5660181045532227,0.6380433440208435
1788957740092258800,0.8752587890625,-6.283625602722168,1.6825577020645142,-0.27011242508888245
1788957740102308900,0.885308837890625,-6.567554473876953,0.15125681459903717,-0.7334632277488708
1788957740112359000,0.89535888671875,-7.186314582824707,-1.0797638893127441,-0.6615924835205078
1788957740122409000,0.905408935546875,-7.562719345092773,-1.6426209211349487,-0.4968852698802948
1788957740132459000,0.915458984375,-7.186695098876953,-1.8916560411453247,-0.071067675948143
1788957740142509000,0.925509033203125,-6.380378246307373,-2.1925525665283203,0.5869913697242737
1788957740152559900,0.935559814453125,-5.486262321472168,-1.7137378454208374,1.0143338441848755
1788957740162610000,0.94560986328125,-4.745798587799072,-1.0498353242874146,1.6036231517791748
1788957740172660000,0.955659912109375,-4.038228988647461,-0.39602553844451904,2.157235622406006
1788957740182710000,0.9657099609375,-3.020982503890991,0.13360846042633057,2.3077704906463623
1788957740192760000,0.975760009765625,-1.5090092420578003,0.2718137204647064,1.7311408519744873
1788957740202809900,0.985809814453125,0.2726650536060333,-0.2518047094345093,0.24884383380413055
