time,seconds_elapsed,text,millisecond_press_duration
1731758019000000,-1787816531.158,bump,95.84999990463257
1731784681000000,-1787816504.496,bump,104.1269998550415
1731788757000000,-1787816500.42,bump,95.83800005912781
