time,seconds_elapsed,z,y,x
1789761531385677600,0.059677490234375,-6.292944544187188,-7.517152576899528,-0.24828000175962223
1789761531395725800,0.069725830078125,-6.282559928295016,-7.525465062692761,-0.25922314658369866
1789761531405773600,0.079773681640625,-6.26839637838602,-7.537595060947537,-0.24950201783524825
1789761531415821600,0.089821533203125,-6.2617883584231135,-7.543628495892882,-0.23251281604627147
1789761531425870600,0.09987060546875,-6.260978795605897,-7.544504109683633,-0.22582321874713523
1789761531435918600,0.109918701171875,-6.267012815073132,-7.539220031800865,-0.23473728716270997
1789761531445966800,0.119966796875,-6.2717719922989605,-7.534808645099401,-0.24881089376593007
1789761531456014600,0.1300146484375,-6.271539937108755,-7.534863590157031,-0.25299071846753357
1789761531466063600,0.140063720703125,-6.250945477369427,-7.552317413783073,-0.24201692277686668
1789761531476111600,0.150111572265625,-6.231660931184887,-7.568407547840476,-0.2366258043230511
1789761531486159600,0.16015966796875,-6.220156371352076,-7.577236166462302,-0.2560119477185421
1789761531496207600,0.17020751953125,-6.224504045167565,-7.572114585664868,-0.2983589146585204
1789761531506255600,0.180255615234375,-6.2278860888212915,-7.567456530725956,-0.3426479007780552
1789761531516304600,0.1903046875,-6.216729904034733,-7.575269834825396,-0.3714150725137442
1789761531526352600,0.2003525390625,-6.213443721970916,-7.5766113125622265,-0.3980646675735712
1789761531536400600,0.210400634765625,-6.210999835950136,-7.576666257619857,-0.43358434577677396
1789761531546448600,0.22044873046875,-6.2127691837102175,-7.572863942727446,-0.4728875611066818
1789761531556496600,0.23049658203125,-6.2142451014816755,-7.569799294459819,-0.5016801595445722
1789761531566545700,0.240545654296875,-6.224391232442856,-7.56015702136755,-0.520925908088684
1789761531576593700,0.25059375,-6.227510241246223,-7.556168243992328,-0.5411259982155635
1789761531586641700,0.2606416015625,-6.2232671968489885,-7.558224592000245,-0.5608586900264024
1789761531596689700,0.270689697265625,-6.226608908492326,-7.553733125799894,-0.5838205364841967
1789761531606738700,0.28073876953125,-6.229810334882139,-7.549403572162985,-0.6052762526953592
1789761531616786700,0.29078662109375,-6.236697171786427,-7.5421595923841,-0.6243506267279386
1789761531626834700,0.300834716796875,-6.241798878839612,-7.536298006874323,-0.6438607252966613
1789761531636882400,0.31088232421875,-6.236559809142351,-7.540246452239155,-0.6483828788962215
1789761531646930700,0.3209306640625,-6.22121318692863,-7.553941215592622,-0.6362940894346684
1789761531656979500,0.3309794921875,-6.213095931446552,-7.561698990112543,-0.6233268366381526
1789761531667027700,0.34102783203125,-6.220034206277131,-7.556641122201085,-0.6154141638174653
1789761531677075700,0.35107568359375,-6.235425252154469,-7.544772405230998,-0.6052022741436958
1789761531687123500,0.36112353515625,-6.252770354709029,-7.530946124452352,-0.5984083396872505
1789761531697171700,0.371171630859375,-6.2709226819932455,-7.515832141950726,-0.5984798340208828
1789761531707220500,0.381220458984375,-6.275103767070174,-7.513302331212163,-0.5862866343367844
1789761531717268700,0.391268798828125,-6.259739024677872,-7.528919002538919,-0.5490334834044799
1789761531727316700,0.401316650390625,-6.243677532193065,-7.545643927368522,-0.5001285827210172
1789761531737364500,0.411364501953125,-6.234969325080513,-7.555611194631457,-0.4563819050509482
1789761531747412700,0.421412841796875,-6.240891700866818,-7.552383464756607,-0.4279772099521011
1789761531757461500,0.43146142578125,-6.254245687958598,-7.542415612971782,-0.4083652584441006
1789761531767509800,0.441509765625,-6.26893647661209,-7.532098801618814,-0.3718951841808855
1789761531777557500,0.4515576171875,-6.277635915896296,-7.527423795545101,-0.31552959222793575
