time,seconds_elapsed,z,y,x
1789761531385677600,0.059677490234375,-0.06312641501426697,-0.37680697441101074,-0.05737103521823883
1789761531395725800,0.069725830078125,-0.215947687625885,-0.23710450530052185,0.25079694390296936
1789761531405773600,0.079773681640625,-0.24965451657772064,-0.027027426287531853,0.12853841483592987
1789761531415821600,0.089821533203125,-0.19817961752414703,-0.0065835826098918915,0.0618259459733963
1789761531425870600,0.09987060546875,-0.18446113169193268,-0.27789339423179626,-0.0945253074169159
1789761531435918600,0.109918701171875,-0.05034894496202469,-0.3053129315376282,-0.07133813202381134
1789761531445966800,0.119966796875,0.07002539932727814,-0.09736772626638412,-0.07032480090856552
1789761531456014600,0.1300146484375,0.10232606530189514,0.1882559210062027,0.13327230513095856
1789761531466063600,0.140063720703125,0.09974279999732971,0.32098573446273804,0.32158148288726807
1789761531476111600,0.150111572265625,0.17669647932052612,0.08587447553873062,0.20454217493534088
1789761531486159600,0.16015966796875,0.22180749475955963,-0.26144832372665405,0.06789805740118027
1789761531496207600,0.17020751953125,0.40113213658332825,-0.297018826007843,-0.17356827855110168
1789761531506255600,0.180255615234375,0.48850885033607483,-0.020000269636511803,0.07524232566356659
1789761531516304600,0.1903046875,0.45395588874816895,0.16305096447467804,0.1334601491689682
1789761531526352600,0.2003525390625,0.4595346748828888,0.039757534861564636,0.01924196630716324
1789761531536400600,0.210400634765625,0.5635861158370972,0.03238089010119438,-0.0054280925542116165
1789761531546448600,0.22044873046875,0.6233250498771667,0.21203799545764923,-0.021848611533641815
1789761531556496600,0.23049658203125,0.6061256527900696,0.3634371757507324,-0.011471660807728767
1789761531566545700,0.240545654296875,0.5398867130279541,0.33794698119163513,-0.17884893715381622
1789761531576593700,0.25059375,0.4936961829662323,0.3165040910243988,0.1276906281709671
1789761531586641700,0.2606416015625,0.4999684691429138,0.28724047541618347,0.03366614505648613
1789761531596689700,0.270689697265625,0.4600258767604828,0.19960594177246094,-0.03730373457074165
1789761531606738700,0.28073876953125,0.3978807330131531,0.21429967880249023,-0.06214942783117294
1789761531616786700,0.29078662109375,0.38846051692962646,0.13301898539066315,-0.06599303334951401
1789761531626834700,0.300834716796875,0.333126425743103,0.1966882348060608,0.005673693493008614
1789761531636882400,0.31088232421875,0.17656876146793365,0.3267277181148529,0.1965389847755432
1789761531646930700,0.3209306640625,0.06301157921552658,0.3138449490070343,0.21985389292240143
1789761531656979500,0.3309794921875,0.022525351494550705,0.1654863953590393,-0.005174655932933092
1789761531667027700,0.34102783203125,-0.033208753913640976,0.0533694326877594,-0.13333527743816376
1789761531677075700,0.35107568359375,-0.015373081900179386,0.20317724347114563,-0.2383335530757904
1789761531687123500,0.36112353515625,-0.011110693216323853,0.012097293511033058,-0.20024368166923523
1789761531697171700,0.371171630859375,-0.15713585913181305,-0.19103725254535675,-0.2393185943365097
1789761531707220500,0.381220458984375,-0.3443340063095093,-0.013064855709671974,0.11277792602777481
1789761531717268700,0.391268798828125,-0.4983986020088196,0.18796302378177643,0.2663176655769348
1789761531727316700,0.401316650390625,-0.6626245975494385,-0.08288444578647614,0.14997561275959015
1789761531737364500,0.411364501953125,-0.6954993605613708,-0.24491102993488312,-0.004383981227874756
1789761531747412700,0.421412841796875,-0.4792887270450592,-0.29686078429222107,-0.1613949090242386
1789761531757461500,0.43146142578125,-0.4827876687049866,-0.1768944263458252,-0.18273396790027618
1789761531767509800,0.441509765625,-0.7128527760505676,-0.05533789470791817,-0.21334300935268402
1789761531777557500,0.4515576171875,-0.8582682609558105,-0.049011483788490295,0.05103584751486778
1789761531787605500,0.46160546875,-0.7854869961738586,-0.10134126991033554,0.20243282616138458
1789761531797654500,0.471654541015625,-0.6720883846282959,-0.3490638732910156,0.14035731554031372
1789761531807702500,0.48170263671875,-0.687694787979126,-0.48417001962661743,0.04606730490922928
1789761531817750800,0.491750732421875,-0.6762073636054993,-0.5118597745895386,-0.018016494810581207
1789761531827798500,0.501798583984375,-0.5691655874252319,-0.431501567363739,-0.10999861359596252
1789761531837846800,0.5118466796875,-0.4493405222892761,-0.37823453545570374,-0.02909962087869644
1789761531847895600,0.5218955078125,-0.29635363817214966,-0.29647043347358704,-0.05863700434565544
1789761531857943600,0.531943603515625,-0.10196031630039215,-0.28734391927719116,-0.2676111161708832
1789761531867991800,0.54199169921875,-0.03330269083380699,-0.18097275495529175,0.05685030668973923
1789761531878039600,0.55203955078125,0.04664407670497894,0.10154744982719421,0.10214613378047943
1789761531888087800,0.562087890625,0.07842837274074554,0.34092965722084045,0.2253631353378296
1789761531898136600,0.572136474609375,0.04748984053730965,0.4897978901863098,0.07812048494815826
1789761531908184600,0.5821845703125,0.17601265013217926,0.39733800292015076,-0.23394447565078735
1789761531918232600,0.592232666015625,0.3425370454788208,0.16433443129062653,-0.16209279000759125
