time,seconds_elapsed,z,y,x
1789820940867377000,0.086376953125,-8.02944626572132,3.6497576018124818,-2.0176292779445646
1789820940877346800,0.096346923828125,-2.3267618626117703,-1.5897987099215387,-0.8595551478099077
1789820940887317000,0.10631689453125,2.0109055226475,-3.3784760243728753,1.7438754651725292
1789820940897288000,0.116287841796875,3.0888585797756907,-1.6061176842987537,0.4870516224723309
1789820940907257900,0.1262578125,1.2835182998150587,0.31505875984579323,-0.044731058198073874
1789820940917228000,0.13622802734375,0.5102162980258464,-0.5568643596932291,1.9222829440817235
1789820940927198000,0.146197998046875,-0.3868833483457565,-1.0906412737876177,0.2775857008188031
1789820940937168000,0.15616796875,-0.0710503892570734,-0.38933132601976395,-1.142236801794544
1789820940947137800,0.1661376953125,0.26700959920883177,1.2807543880596757,0.19414218712504952
1789820940957107700,0.176107666015625,-0.2931628621190786,1.5742065885141492,-0.6235032161183655
1789820940967078000,0.186077880859375,-0.04635492393970489,-0.20243805057704448,0.16529592227116227
1789820940977047800,0.1960478515625,-3.7068899403542277,1.5582392040535806,0.019496015244442968
1789820940987018000,0.20601806640625,-2.6615824307650326,0.5853396358102559,-0.16863149643465875
1789820940996988000,0.21598779296875,0.03809738320410251,-0.38351913260966536,0.6234883838754147
1789820941006957800,0.225957763671875,2.089537745335698,-0.365705243499577,-1.2006843876533209
1789820941016928000,0.235927978515625,2.2484125485181807,-0.6701496703505516,-0.4665160533133894
1789820941026898000,0.24589794921875,0.4144108222186565,0.8784399540871382,2.003648391126096
1789820941036867800,0.255867919921875,-0.5673860459685325,1.4968582681566476,-0.05789997104653157
1789820941046837800,0.265837646484375,0.4324894997447729,0.044783729100227355,-1.3040030155695974
1789820941056807700,0.2758076171875,-0.10644552776515483,-0.8169424060732126,0.15575769407525658
1789820941066777900,0.28577783203125,-0.38183483278453345,-2.416868542255461,0.9599975627027452
1789820941076747800,0.295747802734375,0.04471884717047214,-1.8612381082713603,1.3306227269478141
1789820941086718000,0.305718017578125,0.10470891323089598,0.4468319133520126,2.2605969073086976
1789820941096687900,0.31568798828125,1.3548252941817045,-0.20145780736804006,0.6822280845485628
1789820941106658000,0.325657958984375,1.633215534582734,-1.433588742034137,1.5016225599490105
1789820941116628000,0.3356279296875,0.12816460762023926,-0.642283758303523,1.5619355743534862
1789820941126598000,0.345597900390625,-1.407264506471157,0.552269140857458,-0.009195555663009872
1789820941136567800,0.35556787109375,-2.037436971220374,1.7226701800584792,1.1059257174853234
1789820941146538800,0.365538818359375,-0.6419710390925407,0.8512968033567071,0.2397739113567397
1789820941156508700,0.3755087890625,0.6728378865212201,-0.03692687812000513,-0.5227453055355697
1789820941166478600,0.385478515625,2.691114814719558,-1.1751496950328348,1.5329723685890435
1789820941176448800,0.39544873046875,2.47887199396491,-0.5099027020320296,1.1031363059625028
1789820941186418700,0.405418701171875,0.553882421272993,0.818553056140244,-0.18926431542299688
1789820941196388600,0.415388671875,-1.1641893250793218,0.9358578315719962,2.7438401504740115
1789820941206358800,0.42535888671875,-2.728688466310501,0.40133682111203667,-0.9713578917592763
1789820941216328700,0.43532861328125,-0.8503092536240816,0.6478782173097133,-1.005552568436414
1789820941226299000,0.445298828125,1.7682991278111935,-0.0672732088059187,-3.557527061882615
1789820941236268800,0.455268798828125,1.8727596192389726,0.5443477002084255,-2.748153922019899
1789820941246238700,0.46523876953125,0.775116942256689,-0.3260968712106347,-0.9447793891742825
1789820941256208600,0.475208740234375,-0.3632441140830517,-0.37534634754806756,0.42515853580217805
1789820941266178800,0.4851787109375,-0.5214192445635796,0.3884922448471188,-0.2690906980655156
1789820941276148700,0.495148681640625,0.47032326357662674,-0.49107116031199693,-0.5294023888045921
1789820941286118700,0.50511865234375,1.3755214607298374,-1.5201444511979818,-1.0231904433924703
1789820941296088600,0.515088623046875,0.6807371153384447,-1.0494438787415623,-1.1294294157348572
