time,seconds_elapsed,z,y,x
1788957698720715800,0.0437158203125,-0.01092354507446289,-0.3100397626399994,-1.104534043931216
1788957698730765800,0.053765869140625,-0.09404314230978489,-0.41507980752140283,-1.4047569075644015
1788957698740815600,0.063815673828125,-0.025597382593154906,-0.33712679926902056,-1.1463625764876604
1788957698750866700,0.07386669921875,0.2545171973824501,0.039023558138310904,-0.47262850831169634
1788957698760916700,0.083916748046875,0.9556354219704866,-0.1027390744626522,-0.33165253257639704
1788957698770966800,0.093966796875,0.9635311436563729,-0.40827772629112,-0.15630656012967228
1788957698781016800,0.104016845703125,0.9805611889123916,-0.45077685158550734,0.16430333103723824
1788957698791067600,0.114067626953125,1.0023936660140753,-0.3229498053565621,0.490931167319417
1788957698801117700,0.12411767578125,0.9706354227036237,-0.23407822046577928,0.762648359697312
1788957698811167700,0.134167724609375,0.48496670595705504,-0.17914719136059284,1.2267723302423954
1788957698821217800,0.1442177734375,0.5793085389524698,-0.024664485657215116,1.5627467446058987
1788957698831268900,0.154268798828125,0.5026747966051102,-0.029351474429666995,1.3425237387523055
1788957698841318700,0.164318603515625,0.4996434660851955,-0.011250877332687377,1.4197117539815605
1788957698851368700,0.17436865234375,-0.011732523369789123,-0.036198563845455646,0.12135273564830422
1788957698861418800,0.184418701171875,-0.06161795952320098,-0.12374708343893288,-0.7296370475858449
1788957698871469800,0.1944697265625,0.22547639633715152,-0.09431669855415821,-1.0226558250591158
1788957698881519900,0.204519775390625,0.6129167940437793,-0.015612287412583827,-1.0271830201599745
1788957698891569700,0.214569580078125,0.6113958680868149,-0.055173605689406394,-0.989704572571814
1788957698901619700,0.22461962890625,0.5119815541327,-0.2150467722594738,-0.9419412431389093
1788957698911670800,0.2346708984375,0.5427069472640752,-0.6207067172676325,-1.2000982583284376
1788957698921720800,0.244720947265625,0.3361462637990713,-1.0387442055508493,-1.1276716853473334
1788957698931771000,0.25477099609375,0.1745820754021406,-1.2914853331714868,-0.8222421199165284
1788957698941820700,0.264820556640625,0.48736383022665974,-1.429954184924066,-0.7937253427453339
1788957698951871700,0.274871826171875,0.6733879216194153,-1.438548118007183,-0.7501952669680119
1788957698961921800,0.284921875,0.6495785914868116,-1.3991700473427773,-0.49797834588456896
1788957698971971800,0.294971923828125,0.3640671209037304,-1.4673320216819643,-0.26165059292633086
1788957698982022000,0.30502197265625,0.3622492578268051,-1.4620295313596725,-0.2301107416069135
1788957698992072700,0.31507275390625,-0.2407616437524557,-1.8143828335940837,-0.06896130802333354
1788957699002122800,0.325122802734375,-1.206973989316821,-1.4940607463926077,-0.003252024065889418
1788957699012172800,0.3351728515625,-1.8907102864712475,-0.3132663234710693,0.6447997597124427
1788957699022223600,0.3452236328125,-1.1291706186681985,0.28252573277056214,1.0793589784033595
1788957699032273700,0.355273681640625,-0.9706079501748085,0.13563655093610286,1.0583332876399159
1788957699042323700,0.36532373046875,-1.2091016489952802,-0.24912381390631197,1.0141298426456749
1788957699052373800,0.375373779296875,-1.000876247188449,-0.3842126678317785,0.947465486453101
